img_name,pothole_idx,height,width,box_area,pothole_area,nonpothole_area,mean_depth,max_depth,min_depth,depth_std,depth_range,p90_depth,local_depth_contrast,aspect_ratio,solidity,compactness,depth_skewness,depth_kurtosis,boundary_gradient,weighted_mean_depth,surface_area_px2,surface_area_cm2,severity_label,severity_name
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,3,115,100,11500,8062,3438,0.4604259133338928,0.5582506060600281,0.37136444449424744,0.04464174062013626,0.18688616156578064,0.5209986567497253,0.0011452138423919678,0.86956521731569,0.9756746944197316,0.7702196188001537,0.042986709624528885,-0.9383161067962646,-0.001060187816619873,0.46030900502808986,7907.0,1976.75,1,Moderate
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,4,44,91,4004,2917,1087,0.30266255140304565,0.3438664972782135,0.2565663754940033,0.022249393165111542,0.0873001217842102,0.33277860283851624,0.0006802976131439209,2.068181817711777,1.0008577800617573,0.6890212091292958,-0.07090264558792114,-1.0622713565826416,-0.00023698806762695312,0.301995788162065,2816.0,704.0,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,5,68,139,9452,5059,4393,0.1873207986354828,0.23155079782009125,0.15158338844776154,0.01971898414194584,0.07996740937232971,0.2155928909778595,0.0013873577117919922,2.044117646758218,0.9637108296009835,0.4999529045093654,0.2145259529352188,-0.9722886085510254,-0.0007463842630386353,0.18673498481906278,4900.0,1225.0,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,6,131,84,11004,6384,4620,0.37009572982788086,0.6582006812095642,0.26736101508140564,0.0666663646697998,0.39083966612815857,0.44414666295051575,0.07707816362380981,0.6412213739968533,0.976370727229523,0.6160044640842145,1.6124258041381836,3.8230018615722656,-0.08421632647514343,0.37627057191659885,6227.0,1556.75,1,Moderate
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,7,35,48,1680,1330,350,0.3546331524848938,0.3825136125087738,0.32695090770721436,0.014344962313771248,0.05556270480155945,0.37410321831703186,0.00010970234870910645,1.3714285710367347,1.0110224249258,0.8222693279922011,-0.004897987935692072,-1.0590388774871826,-0.00012221932411193848,0.3546495972715469,1266.0,316.5,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,8,34,40,1360,878,482,0.2926112413406372,0.3207164704799652,0.2665793001651764,0.012982271611690521,0.05413717031478882,0.3100963830947876,0.0009911954402923584,1.1764705878892734,1.026900584783311,0.7752633328315052,0.022640053182840347,-0.9536244869232178,-0.0007402598857879639,0.29285458223697647,827.5,206.875,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,9,41,33,1353,1054,299,0.24822334945201874,0.2839622497558594,0.21521544456481934,0.01769385114312172,0.06874680519104004,0.2719908356666565,0.0026293545961380005,0.8048780485841761,1.0115163147695634,0.7927876827307331,-0.048806823790073395,-1.090512990951538,-0.0017237216234207153,0.24816666575199178,995.0,248.75,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,10,27,38,1026,879,147,0.3414362967014313,0.36406874656677246,0.31861045956611633,0.011941141448915005,0.04545828700065613,0.3577656149864197,0.001109391450881958,1.4074074068861453,1.0353356890337415,0.8472079396294246,-0.03735649213194847,-1.073550820350647,0.0007055401802062988,0.34145138036765366,826.5,206.625,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,11,44,49,2156,1182,974,0.4410437047481537,0.47366976737976074,0.40786364674568176,0.016494642943143845,0.06580612063407898,0.4634651839733124,0.00020131468772888184,1.1136363633832644,1.0180878552883887,0.7180726485047957,-0.019162792712450027,-0.9857542514801025,0.0004132091999053955,0.44092846610208725,1124.0,281.0,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,12,26,40,1040,758,282,0.2581467032432556,0.28043919801712036,0.23764292895793915,0.010881221853196621,0.04279626905918121,0.27351903915405273,0.0005738437175750732,1.5384615378698225,1.0284938941515809,0.8081110815607205,0.13093680143356323,-0.9799256324768066,-0.00031620264053344727,0.257874532580508,711.0,177.75,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,13,18,29,522,381,141,0.2003324031829834,0.21359574794769287,0.1863679587841034,0.00713151041418314,0.027227789163589478,0.2099902331829071,0.00024878978729248047,1.6111111102160494,1.0539419086845383,0.7491940686900888,-0.05332738906145096,-1.0583535432815552,0.00026920437812805176,0.20040160440026378,345.0,86.25,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,14,32,33,1056,700,356,0.24542057514190674,0.27430418133735657,0.22279949486255646,0.011849664151668549,0.05150468647480011,0.26180338859558105,0.0035881102085113525,1.0312499996777345,1.0286554004257362,0.7182168115310159,0.19499538838863373,-0.8943254947662354,-0.0011962950229644775,0.2460032861761878,650.5,162.625,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,15,31,79,2449,1760,689,0.10907622426748276,0.13840657472610474,0.08026555180549622,0.013567914254963398,0.05814102292060852,0.12692734599113464,0.001538597047328949,2.5483870959521333,0.9926677946926528,0.6278860074388305,-0.11699565500020981,-0.9738810062408447,-0.001512184739112854,0.11007980736607163,1678.0,419.5,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,16,41,65,2665,1878,787,0.14473898708820343,0.18524470925331116,0.1149655282497406,0.01645689830183983,0.07027918100357056,0.16803479194641113,0.0022308379411697388,1.585365853271862,1.0045466702273091,0.7545386889320463,0.2793326675891876,-0.8252935409545898,-0.001383364200592041,0.14428763820074625,1801.0,450.25,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,17,26,41,1066,682,384,0.2618948817253113,0.282596617937088,0.24463777244091034,0.009826989844441414,0.03795884549617767,0.275673508644104,0.0002855956554412842,1.576923076316568,1.03177004537017,0.6792574583574671,0.16224418580532074,-1.0195298194885254,3.230571746826172e-05,0.26159800845100006,632.5,158.125,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,18,48,105,5040,2454,2586,0.06007375940680504,0.09847304224967957,0.02646656520664692,0.014967510476708412,0.07200647704303265,0.07786989957094193,0.002599719911813736,2.1874999995442708,0.7736443883960478,0.4045084135837493,-0.25800061225891113,-0.656231164932251,-0.0022527240216732025,0.061676849570182976,2334.0,583.5,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,19,22,60,1320,802,518,0.09986407309770584,0.11297924816608429,0.08694864064455032,0.006493440363556147,0.026030607521533966,0.10895627737045288,0.0004934594035148621,2.727272726033058,1.0062735257088298,0.48154069206843275,0.07542163133621216,-1.0211256742477417,0.0004544481635093689,0.09951579492642929,735.5,183.875,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,20,22,37,814,566,248,0.12703277170658112,0.14779189229011536,0.1083650290966034,0.010276845656335354,0.03942686319351196,0.14153125882148743,0.00032491981983184814,1.681818181053719,1.0262919310783991,0.7573105183303646,0.12006822973489761,-1.0710701942443848,0.0005169659852981567,0.1268270524956209,524.0,131.0,0,Shallow
kaggle_pic-10-_jpg.rf.1d433d21e11d000b6b498eacb88fe4a9.jpg,21,17,33,561,437,124,0.205332413315773,0.22198982536792755,0.19150276482105255,0.007541528437286615,0.030487060546875,0.21590572595596313,0.00027035176753997803,1.9411764694463667,1.0504807692055174,0.7537545095842232,0.17122796177864075,-0.9188137054443359,0.00016769766807556152,0.20540282926534514,398.5,99.625,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,0,178,202,35956,27746,8210,0.6069559454917908,0.7438483238220215,0.46590474247932434,0.06741971522569656,0.27794358134269714,0.6982454061508179,0.003321409225463867,1.1348314606104026,0.9816380682819806,0.8197977173864702,-0.04084164649248123,-0.9884521961212158,-0.0037850141525268555,0.6076848535271395,27462.0,6865.5,1,Moderate
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,1,90,111,9990,6666,3324,0.9192648530006409,0.976204514503479,0.833519697189331,0.03564607724547386,0.14268481731414795,0.9631943702697754,0.031306564807891846,1.2333333331962963,1.001276755537362,0.7151362918100794,-0.4168747067451477,-0.8648474216461182,0.01885777711868286,0.9201296511440215,6515.0,1628.75,1,Moderate
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,2,158,73,11534,8061,3473,0.8183934092521667,0.9191276431083679,0.6765345931053162,0.059989240020513535,0.24259305000305176,0.8946365714073181,0.05638009309768677,0.46202531642645406,0.9905990783397965,0.5927894205124418,-0.3626175820827484,-0.8243939876556396,0.04560774564743042,0.8120638490608145,7870.5,1967.625,1,Moderate
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,3,111,106,11766,7987,3779,0.45661523938179016,0.5467982292175293,0.3764938414096832,0.04044384881854057,0.17030438780784607,0.511628270149231,0.0004010796546936035,0.954954954868923,0.9749755859363097,0.7791141080527231,0.057850927114486694,-0.9140076637268066,-0.0010571777820587158,0.4565406740606647,7834.5,1958.625,1,Moderate
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,4,46,88,4048,2845,1203,0.30993348360061646,0.34712275862693787,0.26820990443229675,0.020016055554151535,0.07891285419464111,0.3369288146495819,0.0006509125232696533,1.9130434778449905,1.004945249025062,0.697435649752727,-0.08062686026096344,-1.054487705230713,0.0005072355270385742,0.30933429589516936,2745.5,686.375,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,5,56,142,7952,4976,2976,0.202049121260643,0.24533474445343018,0.16843397915363312,0.019153332337737083,0.07690076529979706,0.22962531447410583,0.001161426305770874,2.5357142852614794,0.9642476504196023,0.5112604170598015,0.23363493382930756,-0.9674811363220215,-0.0006131976842880249,0.20118650547142058,4816.5,1204.125,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,6,130,78,10140,6419,3721,0.35261794924736023,0.46484091877937317,0.26068979501724243,0.04561765491962433,0.20415112376213074,0.4185797870159149,0.0018582344055175781,0.5999999999538461,0.9873865559129559,0.6418940235930151,0.2967061698436737,-0.7341184616088867,-0.006146937608718872,0.3548143396436857,6262.5,1565.625,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,7,32,49,1568,1331,237,0.36021891236305237,0.38620248436927795,0.3341834247112274,0.013418950140476227,0.05201905965805054,0.3784811198711395,0.00015395879745483398,1.5312499995214843,1.0203142966575676,0.8325347374856575,-0.011555127799510956,-1.0532288551330566,0.00035700201988220215,0.3602729628344935,1267.0,316.75,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,8,31,41,1271,854,417,0.30573737621307373,0.33035269379615784,0.28283217549324036,0.011522593908011913,0.04752051830291748,0.32147106528282166,0.0006912350654602051,1.3225806447346513,1.0276774969792097,0.7832430187649806,0.03285912051796913,-0.9663138389587402,-0.0004563331604003906,0.3058987248370612,804.0,201.0,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,9,39,36,1404,1035,369,0.26401692628860474,0.2964317500591278,0.23368623852729797,0.01607612706720829,0.06274551153182983,0.28550052642822266,0.0016913414001464844,0.9230769228402367,1.0082805650169677,0.7970684385644217,-0.07693294435739517,-1.075995922088623,-0.0011864006519317627,0.26390031342226894,978.0,244.5,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,10,25,38,950,837,113,0.3480275273323059,0.3681272566318512,0.3271481692790985,0.010836881585419178,0.040979087352752686,0.3628011643886566,0.0004423558712005615,1.519999999392,1.0384615384486544,0.8663634087923405,-0.04166384041309357,-1.0691617727279663,0.00031834840774536133,0.3479924040940936,786.5,196.625,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,11,40,51,2040,1162,878,0.44067108631134033,0.47100719809532166,0.40953877568244934,0.015367410145699978,0.061468422412872314,0.46164625883102417,0.0005103945732116699,1.27499999968125,1.0117544623333763,0.7165553144361783,-0.015258611179888248,-0.9925944805145264,0.0005913674831390381,0.4405678453891848,1103.5,275.875,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,12,24,40,960,756,204,0.27357158064842224,0.2939406633377075,0.25468119978904724,0.01017566304653883,0.03925946354866028,0.2880004644393921,0.00018787384033203125,1.6666666659722222,1.0398899587202215,0.8403370545803593,0.09869812428951263,-0.9797532558441162,-7.221102714538574e-05,0.2733333350367845,709.5,177.375,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,13,16,30,480,367,113,0.2200002670288086,0.232072651386261,0.2074926197528839,0.006466456688940525,0.024580031633377075,0.22858384251594543,4.917383193969727e-07,1.874999998828125,1.0545977011191208,0.7478920143608385,-0.07218842953443527,-1.0203644037246704,6.410479545593262e-05,0.2200639700644505,331.5,82.875,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,14,35,49,1715,1014,701,0.26657629013061523,0.2945825159549713,0.24271520972251892,0.011888108216226101,0.05186730623245239,0.2829137444496155,0.0002681910991668701,1.3999999995999999,1.0079522862722867,0.6735897032882749,0.1339533030986786,-0.8436615467071533,-5.760788917541504e-05,0.26714733160641435,955.0,238.75,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,15,33,77,2541,1705,836,0.1279274970293045,0.15677806735038757,0.09813690930604935,0.013477095402777195,0.058641158044338226,0.14545531570911407,0.0007451176643371582,2.3333333326262626,0.9950393930493433,0.6270210561751988,-0.1728656142950058,-0.9121189117431641,-0.0009683370590209961,0.12888924979496058,1624.0,406.0,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,16,40,64,2560,1834,726,0.1523456871509552,0.19186963140964508,0.12415680289268494,0.016414090991020203,0.06771282851696014,0.17590580880641937,0.00274832546710968,1.5999999996,1.0180405217817483,0.7766134030696891,0.2980901896953583,-0.8508937358856201,-0.0018943995237350464,0.15179549278274163,1759.5,439.875,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,17,22,42,924,664,260,0.2748924195766449,0.29321348667144775,0.25897514820098877,0.008950144052505493,0.034238338470458984,0.2873280644416809,0.0004374384880065918,1.9090909082231404,1.0448465774815916,0.6990313084601988,0.10899610072374344,-1.0398423671722412,-0.00019699335098266602,0.27466962476567464,615.0,153.75,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,18,43,105,4515,2406,2109,0.07736438512802124,0.1135755404829979,0.040566012263298035,0.015457850880920887,0.07300952821969986,0.09557286649942398,0.0017158538103103638,2.4418604645484043,0.7725156525902311,0.41127058595501226,-0.43504253029823303,-0.5976803302764893,-0.0016280487179756165,0.07913921835757011,2286.0,571.5,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,19,17,60,1020,795,225,0.11768083274364471,0.1311650425195694,0.1052541583776474,0.006516565568745136,0.025910884141921997,0.1268535852432251,0.00025253742933273315,3.5294117626297576,1.0211946049965164,0.5058922083552094,0.10050566494464874,-1.027914047241211,-4.92781400680542e-05,0.11740504001145974,728.5,182.125,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,20,22,37,814,561,253,0.1423085480928421,0.16289253532886505,0.12498681247234344,0.009865247644484043,0.037905722856521606,0.15618491172790527,0.0003304779529571533,1.681818181053719,1.0446927374107133,0.7597777469452432,0.14593468606472015,-1.0479930639266968,-0.00016032159328460693,0.14215279360112004,519.5,129.875,0,Shallow
kaggle_pic-10-_jpg.rf.500c683a687e403f4cdade4826a84b5b.jpg,21,17,33,561,424,137,0.22098062932491302,0.23749922215938568,0.20737957954406738,0.007358452770859003,0.0301196426153183,0.23131825029850006,0.0006647855043411255,1.9411764694463667,1.0495049504690717,0.7414740304162826,0.15103596448898315,-0.8942158222198486,-0.0005798637866973877,0.22110712226857887,386.0,96.5,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,0,182,216,39312,30011,9301,0.63459712266922,0.7833821177482605,0.48044461011886597,0.07372613996267319,0.30293750762939453,0.7342666983604431,0.0035238265991210938,1.1868131867479772,0.9819228818685746,0.8108216861112795,-0.05137871578335762,-0.9901318550109863,-0.0042861104011535645,0.6356531578537458,29718.5,7429.625,1,Moderate
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,1,72,105,7560,4862,2698,0.9572830200195312,1.0,0.8861661553382874,0.029386397451162338,0.11383384466171265,0.9932175278663635,0.030334293842315674,1.458333333130787,1.0066252587970879,0.6679060326849405,-0.46164822578430176,-0.8298075199127197,0.022778332233428955,0.9584614481533289,4728.0,1182.0,1,Moderate
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,2,155,38,5890,3915,1975,0.8183994293212891,0.9397876858711243,0.706240177154541,0.0606117844581604,0.23354750871658325,0.9050449132919312,0.007670342922210693,0.24516129030676378,1.0061680801824566,0.3996609411099986,0.14485102891921997,-1.0432896614074707,0.008761882781982422,0.8227014713016274,3751.0,937.75,1,Moderate
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,3,111,94,10434,7651,2783,0.467050701379776,0.5658359527587891,0.3840159773826599,0.044383253902196884,0.18181997537612915,0.5298987030982971,0.0012652873992919922,0.8468468467705544,0.995964592552726,0.8078784333970432,0.1767726093530655,-0.9257369041442871,-0.001103222370147705,0.4678557172048675,7500.5,1875.125,1,Moderate
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,4,51,87,4437,3057,1380,0.3228592872619629,0.3635122776031494,0.2754653990268707,0.022494906559586525,0.08804687857627869,0.3532666862010956,0.0017444491386413574,1.7058823526066897,1.0069169960441142,0.6991271110834144,-0.09119963645935059,-1.0230298042297363,0.0013946890830993652,0.32235129029831544,2953.5,738.375,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,5,48,151,7248,5345,1903,0.2033735066652298,0.24508050084114075,0.16663186252117157,0.019242113456130028,0.07844863831996918,0.2310776710510254,0.0002633631229400635,3.1458333326779515,0.9665461121139846,0.5123680586211674,0.16649925708770752,-0.9822239875793457,-0.00016504526138305664,0.20271507861700763,5178.5,1294.625,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,6,122,62,7564,4891,2673,0.37965744733810425,0.525467038154602,0.2984738051891327,0.04514875262975693,0.22699323296546936,0.4449557662010193,0.008507490158081055,0.50819672126982,0.9992849116334677,0.6047660718264144,0.40369778871536255,-0.5505743026733398,-0.010914385318756104,0.3840489009435199,4748.0,1187.0,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,7,33,52,1716,1437,279,0.3701772391796112,0.39869725704193115,0.34120893478393555,0.014751202426850796,0.057488322257995605,0.3901612460613251,5.46872615814209e-05,1.5757575752800734,1.0084210526245023,0.8090643469580693,-0.017800822854042053,-1.0567976236343384,0.00039839744567871094,0.37026152286510855,1370.0,342.5,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,8,30,45,1350,915,435,0.30713480710983276,0.33390888571739197,0.2817939817905426,0.012768693268299103,0.052114903926849365,0.3244953155517578,0.0007255673408508301,1.4999999995,1.027512633340511,0.7815102567810555,0.0038599788676947355,-0.9637653827667236,-0.00047391653060913086,0.3073279882832192,863.5,215.875,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,9,39,41,1599,1114,485,0.2605142891407013,0.29542651772499084,0.22882500290870667,0.017325619235634804,0.06660151481628418,0.28340426087379456,0.0023647844791412354,1.0512820510124918,1.0136487716013318,0.7977611030544745,-0.02278096415102482,-1.0889091491699219,-0.0011372268199920654,0.26046193607566326,1056.5,264.125,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,10,26,42,1092,922,170,0.35461515188217163,0.37797123193740845,0.33179447054862976,0.01243561040610075,0.046176761388778687,0.3709331750869751,9.068846702575684e-05,1.6153846147633135,1.030167597753853,0.8343547669160831,-0.01395023800432682,-1.0905630588531494,-9.623169898986816e-05,0.35461655691087846,868.5,217.125,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,11,38,56,2128,1247,881,0.4510757327079773,0.4838968515396118,0.4179595708847046,0.016763148829340935,0.06593728065490723,0.47377240657806396,7.095932960510254e-05,1.4736842101385041,1.0084917104649536,0.6917473949898395,-0.030141232535243034,-1.0074509382247925,7.888674736022949e-05,0.4509746645402777,1184.0,296.0,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,12,24,43,1032,811,221,0.2713998556137085,0.29290109872817993,0.2514289319515228,0.010681230574846268,0.041472166776657104,0.2863052487373352,0.00010928511619567871,1.7916666659201388,1.0311506675011932,0.7993793510676964,0.10936116427183151,-1.0028098821640015,0.00026157498359680176,0.271138636300283,761.0,190.25,0,Shallow
kaggle_pic-10-_jpg.rf.5a901c212d899a7dc7dc78be7de892c0.jpg,13,15,32,480,387,93,0.21606147289276123,0.22920534014701843,0.20298881828784943,0.006858403794467449,0.026216521859169006,0.22550994157791138,0.00027820467948913574,2.133333331911111,1.0544959127778066,0.7391679642149288,-0.0243908129632473,-1.0153411626815796,-0.00014097988605499268,0.21615745332247766,350.0,87.5,0,Shallow
