img_name,pothole_idx,height,width,box_area,pothole_area,nonpothole_area,mean_depth,max_depth,min_depth,depth_std,depth_range,p90_depth,severity_label,severity_name
pic-135-_jpg.rf.d3d07ce395c3562793390b1003e99d1f.jpg,9,71,20,1420,1073,347.0,0.6342981457710266,0.6760433912277222,0.5972025394439697,0.019865194335579872,0.07884085178375244,0.6615082025527954,0,Shallow
pic-135-_jpg.rf.d3d07ce395c3562793390b1003e99d1f.jpg,10,55,35,1925,1457,468.0,0.6384475231170654,0.6705718636512756,0.6107469797134399,0.015213378705084324,0.05982488393783569,0.6598955988883972,0,Shallow
pic-135-_jpg.rf.d3d07ce395c3562793390b1003e99d1f.jpg,11,42,35,1470,1225,245.0,0.4590373933315277,0.4842153489589691,0.4345049262046814,0.01245491299778223,0.04971042275428772,0.47589486837387085,1,Moderate
pic-135-_jpg.rf.d3d07ce395c3562793390b1003e99d1f.jpg,12,31,20,620,497,123.0,0.489082008600235,0.5073789358139038,0.47044041752815247,0.008892481215298176,0.03693851828575134,0.5011102557182312,1,Moderate
pic-135-_jpg.rf.d3d07ce395c3562793390b1003e99d1f.jpg,13,30,15,450,378,72.0,0.4580492377281189,0.47593462467193604,0.4401467740535736,0.009004933759570122,0.03578785061836243,0.4704705476760864,1,Moderate
pic-136-_jpg.rf.28112df3106c2b4485053cd6371a47ef.jpg,0,245,401,98245,67004,31241.0,0.6369327306747437,0.8232799172401428,0.45489501953125,0.08850402384996414,0.3683848977088928,0.7603293061256409,0,Shallow
pic-136-_jpg.rf.28112df3106c2b4485053cd6371a47ef.jpg,1,57,155,8835,6648,2187.0,0.3866330087184906,0.4299730956554413,0.34522879123687744,0.019621962681412697,0.08474430441856384,0.41434308886528015,1,Moderate
pic-136-_jpg.rf.28112df3106c2b4485053cd6371a47ef.jpg,2,36,97,3492,2408,1084.0,0.26362958550453186,0.28898948431015015,0.23401573300361633,0.01338167767971754,0.054973751306533813,0.2817453444004059,1,Moderate
pic-136-_jpg.rf.af169e1464071ae718f22b5baebe13a6.jpg,0,228,396,90288,64206,26082.0,0.7081891298294067,0.9088222980499268,0.506400465965271,0.09659577161073685,0.40242183208465576,0.8419715166091919,0,Shallow
pic-136-_jpg.rf.af169e1464071ae718f22b5baebe13a6.jpg,1,58,152,8816,6381,2435.0,0.431657999753952,0.4798929691314697,0.38391950726509094,0.022265374660491943,0.09597346186637878,0.4629051983356476,1,Moderate
